PATH_LENGTH,ANGLE_INCREMENT,NUMBER_RADIATION_ANGLES,HRRPUA,SOOT_YIELD,RADIATIVE_FRACTION,TMPA,EMISSIVITY_Burner,EMISSIVITY_Panel
0.1,5.0,499.2042161984276,325.48222399736727,0.02345817830611656,0.293227228826457,16.653403603307126,0.8842764456418903,0.8842764456418903
1.0,5.0,789.1059107935382,368.38767479744365,0.026550463048464406,0.3318807881058051,21.485098513225637,0.945477914500858,0.945477914500858
1.0,5.0,226.2602393309342,285.08651542097823,0.02054677588619663,0.2568346985774579,12.104337322182237,0.8266549394143083,0.8266549394143083
0.1,1.0,767.4468173373258,365.1821289659242,0.026319432718264806,0.32899290897831013,21.124113622288764,0.9409054392156577,0.9409054392156577
0.1,5.0,145.07970759535488,273.0717967241125,0.01968085021435045,0.24601062767938064,10.751328459922581,0.8095168271590194,0.8095168271590194
1.0,5.0,266.13121960587694,290.98742050166976,0.020972066342462684,0.2621508292807836,12.76885366009795,0.8350721463612407,0.8350721463612407
1.0,5.0,676.2415749878926,351.6837530982081,0.025346576799870853,0.3168322099983857,19.60402624979821,0.9216509991641106,0.9216509991641106
0.1,1.0,566.9922179166192,335.51484825165966,0.02418125032444394,0.3022656290555492,17.783203631943653,0.8985872460046196,0.8985872460046196
1.0,5.0,812.0639443711009,371.78546376692293,0.02679534873995841,0.3349418592494801,21.867732406185013,0.9503246104783435,0.9503246104783435
0.1,5.0,869.1404104401013,380.232780745135,0.027404164378027746,0.34255205472534683,22.819006840668358,0.9623740866484658,0.9623740866484658
1.0,5.0,624.0144952067941,343.95414529060554,0.02478948794887247,0.3098685993609058,18.733574920113234,0.9106252823214342,0.9106252823214342
1.0,5.0,758.4331624264777,363.8481080391187,0.02622328706588243,0.3277910883235303,20.973886040441293,0.9390025565122564,0.9390025565122564
1.0,5.0,989.9045222704522,398.105869296027,0.028692314904218155,0.35865393630272696,24.83174203784087,0.9878687324793176,0.9878687324793176
1.0,5.0,777.4183041304325,366.657909011304,0.026425795244057946,0.33032244055072435,21.290305068840542,0.9430105308719802,0.9430105308719802
1.0,1.0,962.3770339707689,394.03180102767385,0.028398688362354867,0.35498360452943584,24.372950566179483,0.9820573738382734,0.9820573738382734
