PATH_LENGTH,ANGLE_INCREMENT,NUMBER_RADIATION_ANGLES,HRRPUA,SOOT_YIELD,RADIATIVE_FRACTION,TMPA,EMISSIVITY_Burner,EMISSIVITY_Panel
1.0,5.0,452.5339995874654,417.5113331958218,0.020875566659791088,0.2783408887972145,15.87556665979109,0.816537530012384,0.9227495511900612
1.0,5.0,729.8122869275967,509.9374289758656,0.025496871448793278,0.3399582859839104,20.49687144879328,0.910275968648874,0.8356218660973533
1.0,5.0,149.00300422778088,316.3343347425936,0.01581671673712968,0.21088955649506244,10.816716737129681,0.8949168919509002,0.9280864970798366
1.0,1.0,978.4854266199399,592.82847553998,0.029641423776998996,0.39521898369332,24.641423776998998,0.8459694594599834,0.9883613223954842
0.1,5.0,967.4872949474667,589.1624316491556,0.029458121582457777,0.3927749544327704,24.45812158245778,0.8490247743381915,0.9179826369235564
1.0,5.0,730.7145110734044,510.2381703578015,0.02551190851789007,0.3401587802385343,20.511908517890074,0.9175667139772248,0.9093815203435451
0.1,1.0,201.93432130483865,333.97810710161286,0.016698905355080642,0.22265207140107526,11.698905355080644,0.8714609474514623,0.9397997213658962
0.1,1.0,765.6966850345189,521.8988950115063,0.026094944750575312,0.3479325966743375,21.094944750575316,0.9522126951006196,0.8066755013318098
1.0,5.0,906.4303462045245,568.8101154015083,0.028440505770075408,0.3792067436010055,23.44050577007541,0.81009494268994,0.9300059048624674
1.0,5.0,473.98536892422067,424.6617896414069,0.021233089482070346,0.28310785976093794,16.233089482070344,0.9754828029822513,0.9770789575681869
1.0,5.0,836.4853215599935,545.4951071866645,0.027274755359333224,0.3636634047911097,22.274755359333227,0.942944153462981,0.9626809315591212
1.0,5.0,647.1362839495112,482.37876131650376,0.024118938065825185,0.32158584087766917,19.118938065825187,0.9512947780505696,0.8982251623840791
0.1,1.0,953.5822847023965,584.5274282341322,0.029226371411706607,0.3896849521560881,24.22637141170661,0.8072866736666687,0.8999753572350285
1.0,5.0,339.9699473086183,379.9899824362061,0.018999499121810304,0.25332665495747075,13.999499121810306,0.8313979108021358,0.8835503615250492
0.1,5.0,921.3724130186816,573.7908043395605,0.028689540216978025,0.3825272028930404,23.689540216978028,0.9804637962091711,0.954969233499759
1.0,5.0,862.5267665884967,554.1755888628322,0.02770877944314161,0.3694503925752215,22.70877944314161,0.865067529928665,0.9072990703407448
1.0,1.0,372.2187565128464,390.73958550428216,0.019536979275214108,0.2604930570028548,14.536979275214108,0.8962067361227897,0.8935378863723535
0.1,1.0,497.937714095252,432.6459046984173,0.021632295234920867,0.28843060313227825,16.632295234920868,0.8806068525596057,0.8422160318166387
1.0,5.0,816.3697852872926,538.7899284290975,0.026939496421454878,0.3591932856193984,21.939496421454876,0.8229041988139953,0.8764684331902327
0.1,1.0,129.7578641233661,309.919288041122,0.015495964402056101,0.20661285869408136,10.495964402056101,0.8688255110595533,0.800142082210378
1.0,5.0,353.8991537236974,384.63305124123247,0.01923165256206162,0.25642203416082165,14.231652562061623,0.9243047066954153,0.8532293884667989
1.0,5.0,507.1062745625088,435.70209152083623,0.02178510457604181,0.2904680610138909,16.785104576041814,0.9599007448694059,0.934667879962912
0.1,5.0,249.24535786591005,349.74845262197005,0.0174874226310985,0.23316563508131335,12.4874226310985,0.8283039918769054,0.9513121854897174
0.1,1.0,416.78353976322666,405.59451325440887,0.020279725662720443,0.27039634216960595,15.279725662720445,0.8012718555234603,0.8647670658453169
1.0,5.0,609.0176410576241,469.6725470192081,0.0234836273509604,0.3131150313461387,18.483627350960404,0.8371745676273071,0.9444202389254303
1.0,1.0,184.84055993440302,328.280186644801,0.016414009332240048,0.2188534577632007,11.41400933224005,0.8560688278546633,0.8514664537924781
0.1,1.0,269.87705169311494,356.62568389770496,0.01783128419488525,0.23775045593180333,12.83128419488525,0.9196172127748409,0.8881671306028717
1.0,5.0,782.5989362403157,527.532978746772,0.026376648937338595,0.351688652497848,21.376648937338594,0.8833903570541507,0.9694210942630979
1.0,5.0,408.8895307202539,402.9631769067513,0.020148158845337563,0.2686421179378342,15.148158845337566,0.9834950803244971,0.9848826858064077
0.1,5.0,309.46102222807633,369.8203407426921,0.018491017037134603,0.2465468938284614,13.491017037134604,0.9304187079325535,0.8298172257326302
1.0,5.0,581.327238801925,460.442412933975,0.02302212064669875,0.30696160862265004,18.022120646698752,0.8422526184332687,0.8228861971970081
1.0,5.0,866.4525992808747,555.4841997602915,0.027774209988014574,0.3703227998401944,22.774209988014576,0.9042107164681963,0.8274318540354205
1.0,5.0,233.8677859490938,344.6225953163646,0.01723112976581823,0.22974839687757642,12.23112976581823,0.9622272590312775,0.975371837190707
0.1,1.0,282.98675629423656,360.9955854314122,0.018049779271570608,0.24066372362094146,13.04977927157061,0.8608579264434365,0.8685961441796581
1.0,1.0,543.0715888468668,447.69052961562227,0.02238452648078111,0.2984603530770815,17.384526480781112,0.9709433704285533,0.8468990321641889
1.0,1.0,114.88196385730515,304.9606546191017,0.015248032730955085,0.20330710307940117,10.248032730955085,0.9883260589011089,0.9607913287433069
0.1,1.0,568.0152235297313,456.00507450991046,0.02280025372549552,0.304003383006607,17.800253725495523,0.937483821726708,0.8185964023638641
1.0,5.0,694.629960006002,498.2099866686673,0.024910499333433367,0.33213999111244485,19.910499333433364,0.8881462101299463,0.8757179837985044
1.0,1.0,638.6785541055857,479.55951803519525,0.023977975901759763,0.3197063453567969,18.977975901759763,0.9420553168558811,0.8098315396752283
0.1,1.0,681.2268753554757,493.7422917851586,0.02468711458925793,0.32916152785677244,19.68711458925793,0.9065259956637969,0.8609328976692038
