PATH_LENGTH,ANGLE_INCREMENT,NUMBER_RADIATION_ANGLES,HRRPUA,SOOT_YIELD,RADIATIVE_FRACTION,TMPA,EMISSIVITY_Burner,EMISSIVITY_Panel
1.0,5.0,397.85006730996935,399.2833557699898,0.01996416778849949,0.2661889038466599,16.618890384665985,0.8138698724804735,0.9623077821452006
0.1,1.0,898.0108285309468,566.0036095103156,0.02830018047551578,0.3773357396735438,27.733573967354374,0.823596876969052,0.9533890829522847
0.1,1.0,769.7494391650195,523.2498130550065,0.026162490652750323,0.34883320870333767,24.883320870333765,0.8002228269532654,0.9722984164353532
0.1,5.0,702.0099876687707,500.66999588959027,0.02503349979447951,0.33377999725972685,23.377999725972682,0.8949627378644588,0.9589895763339074
0.1,5.0,197.5707518493628,332.5235839497876,0.01662617919748938,0.22168238929985842,12.16823892998584,0.9251676111905819,0.8896922814934299
0.1,5.0,973.3315580629038,591.1105193543012,0.029555525967715063,0.3940736795695342,29.40736795695342,0.9715770276189633,0.8675229915386455
1.0,5.0,995.6914693167869,598.5638231055957,0.029928191155279782,0.3990425487370638,29.904254873706375,0.9393513634101716,0.8738925917871868
0.1,5.0,944.7513243549587,581.5837747849862,0.02907918873924931,0.3877225165233242,28.772251652332415,0.8152965833797201,0.8149239091693281
1.0,5.0,915.4656423666671,571.8218807888891,0.028591094039444452,0.3812145871925927,28.12145871925927,0.8078193779962388,0.8359873878470276
0.1,5.0,362.08176172844685,387.3605872428156,0.01936802936214078,0.25824039149521044,15.824039149521042,0.9053854817816128,0.9037670009527288
1.0,1.0,805.2108312221935,535.0702770740645,0.026753513853703226,0.35671351804937634,25.671351804937636,0.9298999729039106,0.807694840107013
0.1,5.0,492.97817922250044,430.99272640750013,0.021549636320375008,0.2873284842716668,18.732848427166676,0.9374020889860192,0.8639045687631572
0.1,1.0,505.2319535577438,435.07731785258125,0.02175386589262906,0.29005154523505416,19.005154523505418,0.8890686761535321,0.8790101140800022
1.0,5.0,649.5930835395968,483.19769451319894,0.02415988472565995,0.3221317963421326,22.21317963421326,0.8245975896125958,0.883131076667396
1.0,5.0,225.33254148853655,341.7775138295122,0.01708887569147561,0.22785167588634148,12.785167588634145,0.8763489298249363,0.9154109478650788
0.1,1.0,455.10504236924777,418.3683474564159,0.020918417372820797,0.27891223163761064,17.89122316376106,0.9119930502150878,0.9824530199602661
1.0,1.0,137.64480015029557,312.54826671676517,0.01562741333583826,0.20836551114451013,10.836551114451012,0.830580591376036,0.9070951102575154
1.0,1.0,307.1367118254848,369.0455706084949,0.018452278530424745,0.2460303804056633,14.603038040566329,0.8353578748296351,0.8922947865156882
