PATH_LENGTH,ANGLE_INCREMENT,NUMBER_RADIATION_ANGLES,HRRPUA,SOOT_YIELD,RADIATIVE_FRACTION,TMPA,EMISSIVITY_Burner,EMISSIVITY_Panel
0.1,5.0,301.3238738021413,367.10795793404714,0.018355397896702354,0.2447386386226981,14.473863862269807,0.9670498612326487,0.9570054840382294
1.0,1.0,533.5397624514806,444.51325415049354,0.022225662707524674,0.2963421694336624,19.634216943366233,0.9349516271956738,0.8239123099620085
1.0,1.0,156.31461115849362,318.7715370528312,0.01593857685264156,0.2125143580352208,11.25143580352208,0.838599158874033,0.9137269831481334
1.0,5.0,408.65390230723267,402.88463410241087,0.020144231705120544,0.26858975606827395,16.858975606827393,0.9001002300102614,0.8715260824236527
1.0,1.0,133.68198205757815,311.22732735252606,0.015561366367626303,0.20748488490168404,10.748488490168404,0.8317437407142882,0.841314895533869
0.1,5.0,279.05703882223895,359.68567960741296,0.01798428398037065,0.23979045307160868,13.979045307160867,0.8004044438211269,0.8929158485160555
0.1,1.0,703.1923064627101,501.0641021542367,0.025053205107711835,0.33404273476949115,23.404273476949115,0.8137254225658116,0.8304962742854131
0.1,5.0,484.17870189662517,428.0595672988751,0.021402978364943752,0.28537304486591675,18.537304486591673,0.9124919235561175,0.848742659902705
1.0,5.0,225.01588110737504,341.67196036912503,0.01708359801845625,0.22778130691275003,12.778130691275,0.8692511235556849,0.9473751265189538
0.1,1.0,950.8422781550812,583.6140927183603,0.029180704635918018,0.3890760618122403,28.907606181224025,0.8752147126048291,0.9670542342387586
0.1,1.0,709.3850898979588,503.12836329931963,0.025156418164965978,0.33541890886621306,23.541890886621307,0.8346249892721803,0.8562192179538336
1.0,1.0,355.3755277167554,385.12517590558514,0.019256258795279257,0.2567501172703901,15.67501172703901,0.8280040603836817,0.9755276235818271
0.1,1.0,995.003001195606,598.3343337318686,0.02991671668659343,0.3988895558212458,29.888955582124577,0.9314199928784468,0.900429741193553
