PATH_LENGTH,ANGLE_INCREMENT,NUMBER_RADIATION_ANGLES,HRRPUA,SOOT_YIELD,RADIATIVE_FRACTION,TMPA,EMISSIVITY_Burner,EMISSIVITY_Panel
1.0,1.0,763.1642024717873,364.5483019658245,0.026273751493032398,0.328421893662905,21.052736707863122,0.8618116763482997,0.8098253370576769
1.0,5.0,849.3366875580047,377.3018297585847,0.02719292466728538,0.3399115583410673,22.48894479263341,0.9838153301548104,0.970258502350663
0.1,1.0,282.99090799548765,293.48265438333215,0.021151903018618533,0.2643987877327317,13.04984846659146,0.9421977431505042,0.8543439366576738
0.1,1.0,448.17803173340525,317.930348696544,0.02291389900515632,0.28642373756445405,15.802967195556754,0.9077929470821787,0.838371585985805
1.0,5.0,892.7431326696438,383.7259836351073,0.027655926748476202,0.3456990843559525,23.21238554449406,0.876010862921962,0.985238349445147
1.0,5.0,150.98508568249062,273.9457926810086,0.019743840913946566,0.24679801142433208,10.849751428041511,0.9719529649287915,0.867837490723805
0.1,1.0,987.7411024683329,397.7856831653133,0.02866923842632888,0.35836548032911103,24.79568504113888,0.9609164759128681,0.9029320992573521
1.0,1.0,616.7564153832533,342.8799494767215,0.0247120684307547,0.3089008553844338,18.612606923054223,0.8881563316698796,0.9386029824198872
0.1,1.0,227.36261220594633,285.24966660648005,0.020558534530196758,0.2569816816274595,12.122710203432439,0.830906188232692,0.9107146240124082
1.0,5.0,266.02450487843726,290.9716267220087,0.020970928052036663,0.2621366006504583,12.767075081307286,0.9029088014877392,0.8612568682479884
1.0,1.0,665.9980313628386,350.16770864170013,0.025237312334536945,0.3154664041817118,19.433300522713978,0.8071945128962701,0.9503399615937113
0.1,5.0,400.2877460206785,310.84258641106044,0.022403069290887236,0.28003836613609046,15.00479576701131,0.8445687157687648,0.8878827988585832
1.0,5.0,817.2401697588904,372.5515451243158,0.026850561810761495,0.3356320226345187,21.954002829314838,0.9665007967379444,0.9610363258158906
0.1,1.0,728.1853133431455,359.37142637478553,0.025900643342326883,0.32375804177908607,20.469755222385757,0.9305350376259094,0.8341372752024668
1.0,1.0,331.58001383287126,300.67384204726494,0.021670186814217292,0.27087733517771617,13.85966689721452,0.9183574717767022,0.9216040364232645
1.0,5.0,930.2692892843882,389.27985481408945,0.02805620575236681,0.3507025719045851,23.837821488073136,0.9509831859397465,0.9304263283272465
0.1,1.0,515.8040014653953,327.9389922168785,0.02363524268229755,0.29544053352871935,16.930066691089923,0.8512390896624878,0.8795517388972921
0.1,1.0,475.79110125920755,322.0170829863627,0.023208438413431547,0.29010548016789434,16.263185020986793,0.8111127598523513,0.8230073822711341
0.1,1.0,132.91614168973723,271.2715889700811,0.019551105511357195,0.24438881889196495,10.54860236149562,0.8271325036759847,0.8076201950217331
1.0,5.0,561.2059842406615,334.6584856676179,0.024119530498567056,0.3014941312320882,17.686766404011024,0.8741273195526629,0.9792490972277474
