PATH_LENGTH,ANGLE_INCREMENT,NUMBER_RADIATION_ANGLES,HRRPUA,SOOT_YIELD,RADIATIVE_FRACTION,TMPA,EMISSIVITY_Burner,EMISSIVITY_Panel
0.1,1.1,438.7083408576135,330.23568618550684,0.023800770175531994,0.2975096271941504,16.34721896634125,0.9692439878969926,0.9271556222467161
1.0,1.1,330.4080969131052,284.2022626220693,0.02048304595474369,0.256038074434297,14.198356952581905,0.943521856650363,0.9826994772305602
1.0,1.1,472.54249365239866,344.61701931814923,0.024837262653560278,0.3104657831695039,17.018546408093794,0.8641499054053315,0.9772945885427503
1.0,1.1,398.99004963120206,313.3532780149565,0.022584020037113947,0.282300250463925,15.559140157288905,0.8562370545974283,0.934821953209721
0.1,1.1,340.0762284927143,288.3117380937888,0.020779224367119868,0.25974030458899916,14.39018921388405,0.8762392191069008,0.830883794998097
0.1,1.0,362.2574827209762,297.7399631269758,0.021458736081223437,0.2682342010152937,14.830303223720202,0.9878888276234983,0.9483009940813145
0.1,1.1,314.5834452503978,277.47593527319907,0.01999826560527556,0.24997832006594545,13.884368806291215,0.8206539432050117,0.856087776916111
0.1,1.0,385.57492210122,307.65112790658173,0.02217305426353738,0.277163178294218,15.292961089643532,0.8372001421938918,0.9664074438885282
0.1,1.0,321.3379355590108,280.34695663018545,0.020205186063436742,0.2525648257929602,14.018389442975295,0.9773188557649412,0.8629048928993853
0.1,1.1,356.0411103483853,295.0976708104215,0.021268300598949255,0.26585375748686646,14.706959766971497,0.8855624446896267,0.8404612096749089
0.1,1.1,458.09301819642394,338.4752157569754,0.024394610144646847,0.304932626808086,16.731844109048176,0.9532744707019477,0.9059340368408123
0.1,1.0,431.4927827391616,327.1686862322705,0.0235797251338573,0.29474656417321676,16.2040499559671,0.8946879403594307,0.8893769018608162
0.1,1.1,446.462827272495,333.53175962589603,0.024038325018082566,0.3004790627260326,16.501081235586827,0.8540219133685174,0.9154993507008506
1.0,1.1,306.9328040633157,274.22400163510605,0.01976389200973732,0.24704865012171748,13.732567003921803,0.9254612736166394,0.8467430712852321
0.1,1.1,351.69650820105517,293.25098142562985,0.02113520586851382,0.2641900733564236,14.620755431881738,0.9305283417543094,0.8959943269259806
0.1,1.1,395.9223114034479,312.04932441266993,0.02249004139911131,0.28112551748889203,15.49827098557073,0.8292006642332924,0.9180964220115904
0.1,1.1,375.29825941830063,303.2829940144384,0.021858233802842363,0.2732279225355303,15.089054530773186,0.9076357010386525,0.9629748963612422
0.1,1.1,467.38389772854305,342.4243388355721,0.024679231627788952,0.30849039534736233,16.916191044695104,0.8186449657170821,0.9567612714932432
1.0,1.0,419.738149362337,322.1723353713662,0.023219627774512846,0.29024534718141115,15.970817931466136,0.9168796890661048,0.872013132894726
1.0,1.1,414.9471861761481,320.1359185583101,0.023072858995193485,0.2884107374399192,15.87575703016848,0.9543315103811736,0.8784142511954066
