PATH_LENGTH,ANGLE_INCREMENT,NUMBER_RADIATION_ANGLES,HRRPUA,SOOT_YIELD,RADIATIVE_FRACTION,TMPA,EMISSIVITY_Burner,EMISSIVITY_Panel
1.0,5.0,280.0259118572099,360.00863728573665,0.01800043186428683,0.2400057581904911,14.000575819049109,0.9462262555679226,0.9102501141752032
1.0,1.0,592.0549487091868,464.01831623639555,0.02320091581181978,0.3093455441575971,20.934554415759706,0.9544749389734019,0.8463259177638236
0.1,1.0,201.55928534373174,333.85309511457723,0.016692654755728863,0.22256873007638484,12.256873007638482,0.8480890952210991,0.868248288845223
0.1,5.0,532.5791031296305,444.1930343765435,0.022209651718827175,0.29612868958436234,19.612868958436234,0.8214354545823194,0.8557800434620908
1.0,5.0,214.40414396432232,338.1347146547741,0.016906735732738706,0.22542314310318273,12.542314310318273,0.8139585219711072,0.804012623476999
1.0,5.0,487.16051956876896,429.053506522923,0.02145267532614615,0.286035671015282,18.6035671015282,0.9571082576950413,0.9492351840389319
1.0,5.0,474.0750583798249,424.69168612660826,0.021234584306330413,0.2831277907510722,18.31277907510722,0.8159261956351029,0.89303012260022
0.1,1.0,691.5286372955991,497.17621243186636,0.024858810621593317,0.33145080828791096,23.14508082879109,0.8919804230830891,0.9570252071251075
1.0,5.0,821.7322310690444,540.5774103563481,0.027028870517817404,0.36038494023756545,26.03849402375654,0.8813477740640925,0.8370156868621
0.1,5.0,346.161060688544,382.0536868961814,0.019102684344809065,0.2547024579307876,15.470245793078757,0.8452418121866476,0.8737345304906022
1.0,1.0,649.2454769106004,483.08182563686677,0.024154091281843336,0.32205455042457787,22.205455042457785,0.8677354652808056,0.8795233207712466
0.1,5.0,400.5596667823016,400.1865555941005,0.020009327779705027,0.2667910370627337,16.679103706273366,0.9830833325061478,0.8207259546283067
0.1,1.0,622.3641428519338,474.1213809506446,0.02370606904753223,0.3160809206337631,21.608092063376308,0.8349109304458053,0.9340429469299556
1.0,5.0,984.9604212853411,594.9868070951137,0.029749340354755682,0.39665787139674247,29.665787139674247,0.8066551521253738,0.9386431984573768
0.1,5.0,372.4395774533195,390.8131924844398,0.019540659624221992,0.2605421283229599,16.05421283229599,0.8756424363334907,0.8991306869948021
1.0,5.0,139.63768930802362,313.21256310267455,0.015660628155133728,0.20880837540178304,10.880837540178304,0.9515033690613504,0.9546635887570714
1.0,1.0,172.38403469431802,324.1280115647727,0.016206400578238633,0.2160853410431818,11.608534104318178,0.9134701690197629,0.8325663215127272
0.1,1.0,976.2430996466169,592.081033215539,0.029604051660776946,0.3947206888103593,29.47206888103593,0.9635165694459855,0.9845475005271549
1.0,1.0,241.43491819927465,347.14497273309155,0.017357248636654575,0.23142998182206104,13.142998182206103,0.8300038090934821,0.9460666310851935
1.0,5.0,304.12022346255765,368.0400744875192,0.01840200372437596,0.24536004965834615,14.536004965834614,0.9264587053777708,0.927399248654811
0.1,5.0,154.710527417012,318.23684247233734,0.015911842123616866,0.21215789498155824,11.215789498155821,0.8391899956044981,0.9013957624245318
0.1,1.0,443.0970268579879,414.3656756193293,0.020718283780966462,0.27624378374621955,17.624378374621955,0.9359833849637728,0.9164631379310978
1.0,5.0,724.1101487944916,508.0367162648305,0.025401835813241527,0.33869114417655366,23.869114417655368,0.9083780411657043,0.806842465073713
0.1,1.0,425.5672879045149,408.522429301505,0.020426121465075248,0.2723482862010033,17.23482862010033,0.9003040496768924,0.9324797559771713
0.1,1.0,111.91901129424116,303.97300376474703,0.015198650188237352,0.20264866917649804,10.264866917649803,0.8244289935647741,0.8262299436803557
0.1,5.0,768.6752615483049,522.891753849435,0.026144587692471747,0.34859450256629,24.859450256628996,0.9663444861605358,0.8636930198635212
0.1,5.0,811.6676561655362,537.2225520551788,0.026861127602758935,0.35814836803678585,25.81483680367858,0.9221932925233792,0.978061652759173
0.1,5.0,572.0363732537502,457.34545775125,0.022867272887562504,0.30489697183416675,20.48969718341667,0.8983580795982681,0.8865052020331505
1.0,1.0,932.1353608362126,577.3784536120709,0.028868922680603544,0.3849189690747139,28.49189690747139,0.9379203390316452,0.9065801031836204
0.1,5.0,870.3591308254765,556.7863769418254,0.027839318847091274,0.37119091796121706,27.1190917961217,0.9744445256694373,0.8099290486787477
