PATH_LENGTH,ANGLE_INCREMENT,NUMBER_RADIATION_ANGLES,HRRPUA,SOOT_YIELD,RADIATIVE_FRACTION,TMPA,EMISSIVITY_Burner,EMISSIVITY_Panel
0.1,1.0,181.85842630156537,278.5150470926317,0.020073156547216697,0.2509144568402087,11.36430710502609,0.8497244845044328,0.8152008821401981
0.1,5.0,221.2195426624946,284.3404923140492,0.020493008455066606,0.2561626056883326,12.020325711041577,0.8603665296522768,0.8379315366736316
0.1,1.0,126.8662645126054,270.37620714786556,0.019486573488134457,0.24358216860168072,10.44777107521009,0.9207445130662052,0.9015354581167622
0.1,1.0,244.3570357496788,287.76484129095246,0.020739808381329907,0.25924760476662384,12.40595059582798,0.8879078183225593,0.9119868635124144
1.0,5.0,553.3666420922459,333.4982630296524,0.024035910848983953,0.30044888561229943,17.55611070153743,0.8074758498916238,0.9517147917489334
1.0,5.0,760.6749569892797,364.1798936344134,0.02624719954121898,0.3280899942652373,21.011249283154662,0.9526202636760404,0.8783165703217876
1.0,5.0,623.5603479833984,343.88693150154296,0.024784643711822915,0.3098080463977865,18.726005799723307,0.8099254317943516,0.9802680720851571
0.1,1.0,912.7651971578638,386.68924917936386,0.027869495436350547,0.34836869295438183,23.546086619297732,0.9317744327235727,0.8398016760388489
1.0,1.0,544.1221694965376,332.1300810854876,0.023937303141296398,0.299216289266205,17.402036158275628,0.9359603919015043,0.8704941690973578
0.1,5.0,980.7764585134526,396.754915859991,0.02859494889081016,0.357436861135127,24.679607641890875,0.8373595110434628,0.9673033861802903
0.1,1.0,781.721311345777,367.294754079175,0.026471693987688286,0.33089617484610356,21.36202185576295,0.9819268425405755,0.8551145586319606
0.1,5.0,899.7331240390985,384.7605023577866,0.02773048665641705,0.34663108320521313,23.328885400651643,0.9470923042127187,0.9823508941078621
1.0,1.0,313.6191089709054,298.01562812769396,0.021478603829022988,0.26848254786278736,13.560318482848423,0.8760389826290192,0.8884066667717379
0.1,5.0,847.5348466726292,377.0351573075491,0.027173705031174708,0.3396713128896839,22.458914111210486,0.8407349361466672,0.861601218383801
0.1,5.0,645.1418849046279,347.08099896588493,0.02501484677231603,0.31268558465395035,19.0856980817438,0.8688183244346699,0.8049097455138022
0.1,1.0,404.3232519029992,311.43984128164385,0.022446114686965325,0.2805764335870665,15.07205419838332,0.9097998136375955,0.9285291104102894
0.1,5.0,465.69372997543763,320.5226720363648,0.023100733119738,0.288759163996725,16.094895499590628,0.8235393754442334,0.9169537552640435
0.1,5.0,355.44241916959004,304.2054780370993,0.021924719137808957,0.274058989222612,14.257373652826502,0.9631949558909918,0.9594096637058913
0.1,5.0,713.3841839807707,357.18085922915407,0.02574276462912822,0.32178455786410276,20.223069733012842,0.9762839246494834,0.8219217497682383
0.1,1.0,436.4067514954683,316.1881992213293,0.022788338682618328,0.2848542335327291,15.606779191591139,0.8996009875423049,0.9416520453737863
